STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,ENTRY_DELTA,EXITS                                                               ,EXIT_DELTA,Diff
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,4:00:00,REGULAR,197244,0,0,0,0
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,8:00:00,REGULAR,197244,0,0,0,0
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,8:09:32,REGULAR,197244,0,0,0,0
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,12:00:00,REGULAR,197244,0,0,0,0
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,16:00:00,REGULAR,197244,0,0,0,0
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,20:00:00,REGULAR,197244,0,0,0,0
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,0:00:00,REGULAR,117440512,0,312,0,0
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,4:00:00,REGULAR,117440512,0,312,0,0
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,8:00:00,REGULAR,117440512,0,312,0,0
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,8:09:32,REGULAR,117440512,0,312,0,0
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,12:00:00,REGULAR,117440512,0,312,0,0
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,16:00:00,REGULAR,117440512,0,312,0,0
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,20:00:00,REGULAR,117440512,0,312,0,0
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,0:00:00,REGULAR,12220380,0,13443313,0,0
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,4:00:00,REGULAR,12220533,153,13443348,35,118
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,8:00:00,REGULAR,12220636,103,13443781,433,-330
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,8:09:32,REGULAR,12220651,15,13443838,57,-42
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,12:00:00,REGULAR,12221112,461,13445424,1586,-1125
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,16:00:00,REGULAR,12221861,749,13446338,914,-165
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,20:00:00,REGULAR,12223275,1414,13447514,1176,238
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,0:00:00,REGULAR,21118633,0,5812406,0,0
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,4:00:00,REGULAR,21118821,188,5812437,31,157
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,8:00:00,REGULAR,21119121,300,5812608,171,129
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,8:09:32,REGULAR,21119167,46,5812624,16,30
W 4 ST-WASH SQ,ABCDEFM,IND,3/7/19,12:00:00,REGULAR,21120130,963,5813017,393,570
